overall,vote,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,image,style
5,,True,"12 28, 2015",A1JOLV1TCLOPXF,0545561647,AG,"If you're patient, they come out really cute!!! Not something a young child can do, so you definitely have to help if your child is under 8 or so.",Cute,1451260800,,{'Format:': ' Product Bundle'}
5,,True,"12 27, 2015",A1UH21E6831ROY,0545561647,Amber L. Read,"My 5 and 7 year old daughters received the Pom Pom Puppies book as a Christmas gift.  They were both able to wrap the yarn themselves and add their own touches to the puppies.  They are adorable.  The book is a big hit for my crafty, puppy-loving girls!",They are adorable. The book is a big hit for my ...,1451174400,,{'Format:': ' Product Bundle'}
1,,False,"12 26, 2015",A1BO4MHL71C9NF,0545561647,D. Ko,"Book is nice but Pom poms never come out right. Either book gives wrong measurements of string length or the Pom Pom make it come with doesn't do proper job. I've made many pompous before and this is a first time I couldn't make Pom poms. So disappointing, paid too much just for the book pretty much",Book is nice but Pom poms never come out right,1451088000,,{'Format:': ' Product Bundle'}
5,,True,"12 15, 2015",A12NSU918QF3FT,0545561647,Kristin,"Very cute,  fun project.  Wish there was more yarn and dog accessories",Very cute and fun,1450137600,,{'Format:': ' Product Bundle'}
4,,True,"12 13, 2015",AHOS5N1VCVPXO,0545561647,zephyrunner,"Bought this as an 11th birthday gift. It was a challenging craft that the recipient could not have done on her own. In our case, this was a good thing because it gave us some quality time together working on it. The puppy that we made was definitely adorable and looked like the pictures, though! Great that you can continue using the kit to make indefinite numbers of puppies with store-bought yarn. We suggest using a fork instead of the kit's included comb to ""fluff"" fur.",Challenging for an 11-year-old but made adorable puppies,1449964800,,{'Format:': ' Product Bundle'}
4,,True,"12 10, 2015",A37ZR48O6JLT44,0545561647,Grannie,"I had a set similar to this many, many years ago and spent a lot of time enjoying making the pom-pom animals.  I ordered these for two little girls who I think will love them.  Has instruction book on box. Gifts, so not opened yet. Rated 4 because I have not seen contents yet. May rate 5 when opened. (Already rates 5 in my book just because it gave me some good memories of some old-fashioned fun.)  I may buy this item again, but not from Total Books.  My shipping experience with them on this order was not good.",Klutz Pom-Pom Puppies,1449705600,,{'Format:': ' Product Bundle'}
5,,True,"12 6, 2015",A17OMHIE7I2ZCH,0545561647,Harplady,Something to put a smile on the face of my niece.,Five Stars,1449360000,,{'Format:': ' Product Bundle'}
5,,True,"12 2, 2015",AC9XFJKD63WYF,0545561647,Amazon Customer,"Adorable book with easy to follow instructions, great gift for young girl approx 8-10 years old.",Five Stars,1449014400,,{'Format:': ' Product Bundle'}
3,,False,"12 2, 2015",ABWSID6TPVHS7,0545561647,Julia Arrington,I bought this for an adult crafter. While she didn't have problems making the pom-poms she didn't have enough yarn to make even one dog. I'm a really big fan of Klutz and I'm disappointed by this kit.,Not Enough Yarn,1449014400,,{'Format:': ' Product Bundle'}
5,,True,"11 28, 2015",A222D9V95J6ZMN,0545561647,MidwifeMama,"My daughter is 8 and she loves this kit. We have made 3 puppies so far and they are pretty adorable. We made the Pomeranian, the Pug, and The Scottie. We had some trouble with the heads falling off - saw in another comment they used a hot glue gun, we'll try that next. It is surprising how distinctive each breed looks! She says, ""They're awesome! And they're adorable! And they take a long time to make!""",We have made 3 puppies so far and they are pretty adorable. We made the Pomeranian,1448668800,,{'Format:': ' Product Bundle'}
2,,True,"11 27, 2015",A1M5X915E9FYB7,0545561647,J. Mahoney,"Came book only. If it's just the book, it should be listed as a different listing entirely.",BOOK ONLY!,1448582400,,{'Format:': ' Product Bundle'}
2,,False,"11 25, 2015",A140G8CHE9JY9I,0545561647,BP,Cute idea - horrible execution. If you want your child in tears then this is your book. My seven year old got very frustrated with this whole thing.,Frustrating...,1448409600,,{'Format:': ' Product Bundle'}
5,,True,"11 23, 2015",A9L9BM7MU06DK,0545561647,Raynette,cute and instructions are easy to follow,Five Stars,1448236800,,{'Format:': ' Product Bundle'}
5,,True,"11 22, 2015",A3JNSMWA5JGCVH,0545561647,Liz,Recipient 11 yrs. old loves it!,Five Stars,1448150400,,{'Format:': ' Product Bundle'}
5,,True,"11 16, 2015",A2PPUZ00FY22NB,0545561647,sid de la torre,great product will buy again,Five Stars,1447632000,,{'Format:': ' Product Bundle'}
5,,True,"11 15, 2015",A2FZDQNTZS3NMK,0545561647,Amazon Customer,My niece loves this! Her little puppies were so cute! It is very time consuming though. She's 8 and needed lots of adult assistance. The package only comes with enough yarn to make 4 puppies and only enough glue for one. So be prepared to buy more supplies.,My niece loves this! Her little puppies were so ...,1447545600,,{'Format:': ' Product Bundle'}
5,,True,"11 13, 2015",A3CRRG7M10GD5B,0545561647,anon,Look forward to hours of creativity.  Thanks.,Five Stars,1447372800,,{'Format:': ' Product Bundle'}
5,,True,"11 6, 2015",APMR1E221WP11,0545561647,Krista Elmore,"It's a gift, haven't used it yet, but excited to find it for my daughter at this discounted price!",Much cheaper than Book Fair!,1446768000,,{'Format:': ' Product Bundle'}
5,,True,"10 22, 2015",A2QEMZBU2E774L,0545561647,Danka,Great for summertime fun for the grandkids on their visits.,Grankmom.,1445472000,,{'Format:': ' Product Bundle'}
2,2,True,"10 7, 2015",A1YQKF54VU3IO0,0545561647,Gardnerjfg,"I bought this thinking it would be really fun , but I was disappointed . It's really messy and it isn't nearly as easy as it seems. Also, the glue is useless.
For a 9 year old the instructions are very difficult.",Disappointed 9 year old,1444176000,,{'Format:': ' Product Bundle'}
3,3,True,"09 9, 2015",A1985NQALRTGO4,0545561647,kimski,"Fun project but very time consuming and complex for children. Definitely requires supervision and hands on help. Kit was a little skimpy with yarn. There is enough to make a few dogs, but not repeat colors if any cutting mistakes happen.",Fun but very complex,1441756800,,{'Format:': ' Product Bundle'}
5,,True,"08 31, 2015",A2TJJ62EQAFR5R,0545561647,Dawn M.,So adorable.,Five Stars,1440979200,,{'Format:': ' Product Bundle'}
2,4,False,"08 14, 2015",A1CHOEBIK2DJQM,0545561647,L. Lyons,"I think these might be cute, if they included enough yarn!

My daughter and I sat down to make them, we measured out enough to make a white dog and a black dog and both the white and black yarn was just shy of having enough to make one puppy.  So now we are headed up to the craft store to buy more yarn!  Frustrating when you have already sat down and are ready to make your project right then.","I think these might be cute, if they included ...",1439510400,,{'Format:': ' Product Bundle'}
5,,True,"08 5, 2015",A4BRYAU80UGB1,0545561647,yu,Love this good tool book. Having so much fun with kids.,Five Stars,1438732800,['https://images-na.ssl-images-amazon.com/images/I/617N5VNJEwL._SY88.jpg'],{'Format:': ' Product Bundle'}
5,,True,"08 5, 2015",AUGU1JROLPLRX,0545561647,nekko925,"Great birthday gift, very cute. Since we gave it away, I cant speak to how easy or hard it is to use but birthday girl was delighted","Great birthday gift, very cute",1438732800,,{'Format:': ' Product Bundle'}
5,,True,"08 2, 2015",A3MXWP6HNKBJ6S,0545561647,Pamela Gray,great service...fun book to create with my ten year old granddaughter.  Thanks!,creative book,1438473600,,{'Format:': ' Product Bundle'}
5,,True,"07 25, 2015",A173O3YEBL1X6P,0545561647,Avis Segedy,"Just as described,",Five Stars,1437782400,,{'Format:': ' Product Bundle'}
4,,False,"07 24, 2015",A364OX7F3E3ZT8,0545561647,ashlynkitty123,Cute,I like this because it ended a success for me... the black and white one turned out just like the cover.,1437696000,,{'Format:': ' Product Bundle'}
2,,True,"07 12, 2015",A3MKOR18NKGFA1,0545561647,Tracy J.,Instructions are complicated to follow,Two Stars,1436659200,,{'Format:': ' Product Bundle'}
5,5,False,"07 2, 2015",A2CQX2338IZN77,0545561647,New Day,"Agree with most of the reviewers.  Lovely craft for adults or for children with the help of the adults:) Most children will not be able to make the puppies without the help.  Love Klutz crafts.  Always a lot of fun! the Yorkie was made by me and the white dog was made by my DD with my help.  The head of both can turn :) Very Cute!  (Sew the head and the eyes!)
Update: Made another puppy- poodle.  Used all of my own materials except the eyes.  The thread was much thinner-resulting in a smaller puppy.  Verdict-you can use thinner thread but I believe the results are not as nice-will try to find thicker thread next time. Used hot glue-easy and strong.",Love Klutz crafts,1435795200,"['https://images-na.ssl-images-amazon.com/images/I/712Sd3gzbWL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71b9nhGqOGL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71ta3ym2clL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71JjsV0RVWL._SY88.jpg']",{'Format:': ' Product Bundle'}
5,,True,"06 28, 2015",A1EROAHKUNQHND,0545561647,carlos hernandez,Mu daughter loves it,Five Stars,1435449600,,{'Format:': ' Product Bundle'}
4,2,True,"06 22, 2015",A20J5PBDSO9UUX,0545561647,Molly M. Cleveland,"My 9 year old got this as a gift and loved the adorable puppies we made together.  I think it might be too difficult for her to do on her own at least at first.  My only complaint is that is didn't include enough yarn or eyes, ears etc. to make each of the 8 or 9 dogs pictured.  Of course, yarn, felt, and buttons can be purchased and more dogs can then be made, but she wasn't able to make her favorite dogs right away because there was only enough for 1 tan dog.  (black and white are also included in small quantities).",... 9 year old got this as a gift and loved the adorable puppies we made together,1434931200,,{'Format:': ' Product Bundle'}
5,,True,"06 21, 2015",A2AIA1YFJJUMMC,0545561647,Julios Cesar Ixamey,Good,Five Stars,1434844800,,{'Format:': ' Product Bundle'}
5,,True,"06 19, 2015",A3HD5SYMTHD2X5,0545561647,Kara Hackenberg,"A gift, packaging and product is good!",packaging and product is good!,1434672000,,{'Format:': ' Product Bundle'}
4,,False,"05 29, 2015",A27OLDAPUKLF2T,0545561647,Vangie27,"This is much harder than it looks especially when you have to make the legs and trim the face. To make a good Pom Pom puppy you need an old movie an awesome mama and last allot of coffee. I made a Pomeranian and it was so cute (I did this with my mom and we were watching singing in the rain with a good conversation topic) the next one looked like a mess ( I did this one by myself ) so if you like a good challenge than this is for you but if you switch from making bracelets too writing reviews ( like me ) than you just might need more help than you think. You can make up to 2-4 . You have to use thick yarn thin won't work ( it comes with 4 things of yarn ) . So if you can handle hours of trimming and cutting than get your scissors out, if you have to have a partner than pull 2 pairs out just remember it's hard work and it's so long.",It's hard but worth it,1432857600,,{'Format:': ' Product Bundle'}
5,17,True,"05 22, 2015",AVCE9UZAP9TPG,0545561647,Allison,"As an adult crafter who likes simple projects to relieve stress, I enjoyed this product very much, even though there are a few minor flaws. I'll list some pros, cons, and suggestions below.

Pros:
The book provides detailed directions for seven different dog breeds in addition to abbreviated suggestions for how to create an unlimited number of breeds on your own.
Book directions are clear and detailed with large, accurate pictures.
The pompom maker is sturdy and easy to use. I had no problem creating pompoms easily my first try.
The kit comes with enough basic supplies to make four adorable puppies, provided you take yarn measurements into account
I was very satisfied with how cute my puppies turned out!

Cons:
The basic school glue provided was not strong enough to hold the heads to the bodies or the felt ears to the heads.
The punch-out dog carriers were too small for all of my pups.
The kit is probably a bit too challenging for most eight-year-olds. I'd recommend it for ages ten and up.
While there is enough yarn provided to make four dogs, there is not enough to make any four you want. Some dogs require too much yarn if you want to create four dogs total.
The measuring tape on the back of the book measures in inches and centimeters, while the book directions are in yards.

Suggestions:
Use a hot glue gun to hold the dog together. I used superglue, but my puppies are a little fragile.
Take yarn measurements into account when choosing pups or just buy more yarn at a craft store.
If you wrap the yarn around the height of the book, you'll have half a yard of yarn. Use this cheat mentioned in the book instead of the confusing ruler.
When the book says to cut the yarn short, be sure to cut it quite short or your pup might look a little messy and shaggy.

Overall I really liked this kit and would definitely recommend it.",Had so much fun with it!,1432252800,,{'Format:': ' Product Bundle'}
4,,True,"05 13, 2015",A3NB47JDF00VZO,0545561647,Sheila Billing,My child is a bit flighty and doesn't follow directions well. She needed a lot of supervision.,Four Stars,1431475200,,{'Format:': ' Product Bundle'}
